Date,Open,Close,High,Low,Volume
2018-09-04 13:00:00,7365.9,7375.7,7405.0,7330.0,1932.67644839
2018-09-04 14:00:00,7375.96712383,7369.98462588,7393.97504995,7369.9,549.11515469
2018-09-04 15:00:00,7369.98462588,7377.1,7415.4,7340.0,1872.49481381
2018-09-04 16:00:00,7377.073245,7376.7,7393.9,7356.44417707,661.20250204
2018-09-04 17:00:00,7377.0,7384.4,7400.0,7376.9,530.13775177
2018-09-04 18:00:00,7384.4,7354.7,7410.5,7336.0,2117.19756463
2018-09-04 19:00:00,7354.8,7355.0,7410.9,7330.0,1619.02622489
2018-09-04 20:00:00,7355.0,7368.1,7369.0,7346.9,419.4461692
2018-09-04 21:00:00,7368.2,7357.0,7374.7,7356.0,363.56510767
2018-09-04 22:00:00,7356.9,7363.09303188,7363.5,7342.7,204.62221768
2018-09-04 23:00:00,7363.0,7358.9,7363.3,7349.0,310.45693058
2018-09-05 00:00:00,7358.9,7381.8,7381.8,7357.2,140.18355983
2018-09-05 01:00:00,7381.74551606,7387.9,7398.7,7370.27490225,422.27637258
2018-09-05 02:00:00,7387.81781811,7373.64312117,7391.6,7371.4,506.8307109
2018-09-05 03:00:00,7373.7,7371.2,7383.5,7361.3,712.33161442
2018-09-05 04:00:00,7371.1,7359.3159705,7376.7,7359.0,352.26669735
2018-09-05 05:00:00,7359.3159705,7378.9,7379.0,7359.3,217.71303447
2018-09-05 06:00:00,7378.94180613,7383.0,7400.3,7359.0,966.1027351
2018-09-05 07:00:00,7382.8,7369.3,7382.8,7360.9,289.65193674
2018-09-05 08:00:00,7369.3,7386.6,7404.0,7369.3,1237.14912953
2018-09-05 09:00:00,7386.6,7111.3,7386.678016,7101.2,5153.76929762
2018-09-05 10:00:00,7111.0,6994.9734088,7176.0,6921.5,9647.16503776
2018-09-05 11:00:00,6995.0,6995.0,7038.3,6946.5,4105.7230195
2018-09-05 12:00:00,6996.5,6993.2,7035.6,6975.2,1822.56390577
2018-09-05 13:00:00,6993.2,7043.1229241,7053.7,6976.6,2029.42204977
2018-09-05 14:00:00,7043.1229241,7025.0,7062.6,6998.0,2128.92335379
2018-09-05 15:00:00,7025.0,7001.3,7025.1,6950.0,1739.82660661
2018-09-05 16:00:00,7001.4,6934.3,7005.6917805,6900.0,5719.08524373
2018-09-05 17:00:00,6934.4,6932.1,6954.2,6900.0,2365.36872857
2018-09-05 18:00:00,6932.0,6929.8,6957.1,6908.6,1681.21520781
2018-09-05 19:00:00,6929.8,6920.3,6939.8,6900.0,855.95865777
2018-09-05 20:00:00,6919.2,6963.7,6971.5,6917.7,854.38766347
2018-09-05 21:00:00,6963.8,6937.5,6995.5,6921.7,777.1648972
2018-09-05 22:00:00,6937.42217642,6913.1,6937.42217642,6900.0,2587.86341373
2018-09-05 23:00:00,6913.0,6704.0,6932.9,6700.0,9463.31710652
2018-09-06 00:00:00,6704.0,6458.0,6731.3,6302.2,16776.59671994
2018-09-06 01:00:00,6458.1,6441.5738644,6490.1,6407.0,6802.85872316
2018-09-06 02:00:00,6441.5738644,6470.9,6514.3,6441.5,2616.36235685
2018-09-06 03:00:00,6470.9,6442.9,6470.9,6409.9,1729.71502063
2018-09-06 04:00:00,6443.0,6454.1,6469.9,6426.45681748,1573.27732725
2018-09-06 05:00:00,6454.0,6405.8,6455.0,6365.69282833,1881.85693889
2018-09-06 06:00:00,6405.8,6424.4,6450.2,6383.02076493,2053.09206434
2018-09-06 07:00:00,6424.40041729,6399.9,6442.6,6383.4,1390.79624824
2018-09-06 08:00:00,6400.0,6436.3,6453.1,6393.0,962.55412644
2018-09-06 09:00:00,6436.4,6392.4,6436.4,6303.0,2608.52543377
2018-09-06 10:00:00,6392.4,6380.1,6424.5,6362.8,1518.53345072
2018-09-06 11:00:00,6380.0305328,6410.4,6425.0,6380.0305328,1035.96807256
2018-09-06 12:00:00,6410.5,6404.6,6425.1,6389.3,657.02100883
2018-09-06 13:00:00,6404.6,6500.0,6512.0,6395.0,2603.86531665
2018-09-06 14:00:00,6500.0,6475.0,6531.1,6461.11398918,1745.69995622
2018-09-06 15:00:00,6475.0,6428.2,6475.1,6405.2682315,1469.61595242
2018-09-06 16:00:00,6428.2,6431.3,6452.0,6408.2,925.83511838
2018-09-06 17:00:00,6431.3,6401.0,6444.0,6401.0,786.69692294
2018-09-06 18:00:00,6400.7,6429.3,6449.9,6370.8,1418.63833785
2018-09-06 19:00:00,6429.3,6475.5,6480.0,6418.83447173,628.04664238
2018-09-06 20:00:00,6474.9,6456.8,6474.9,6442.3,377.18337467
2018-09-06 21:00:00,6456.8,6445.2,6471.9,6423.7,370.99348003
2018-09-06 22:00:00,6445.1,6470.0,6470.0,6441.6,231.64284567
2018-09-06 23:00:00,6470.0,6516.1,6538.9,6469.99192542,837.14171955
2018-09-07 00:00:00,6516.0,6489.3,6516.1,6468.8,704.39849125
2018-09-07 01:00:00,6489.3,6514.2,6523.4,6489.3,471.56880841
2018-09-07 02:00:00,6514.2,6501.0,6544.0,6491.4,1189.08559606
2018-09-07 03:00:00,6501.1,6498.5,6523.1,6496.5,248.77919476
2018-09-07 04:00:00,6498.5,6491.216015,6499.0,6476.8,442.44620727
2018-09-07 05:00:00,6491.3,6516.9,6518.0,6491.216015,376.18417397
2018-09-07 06:00:00,6516.8,6469.6,6549.5,6460.0,1501.58569873
2018-09-07 07:00:00,6471.1,6491.2,6493.7,6471.1,504.51709486
2018-09-07 08:00:00,6491.2,6454.9,6491.3,6441.27800958,1237.17725243
2018-09-07 09:00:00,6454.9,6460.9,6462.8,6430.9,423.38446002
2018-09-07 10:00:00,6460.8,6365.0,6460.9,6322.8,4070.84151052
2018-09-07 11:00:00,6364.9,6369.72525,6388.0,6346.9,1120.23987599
2018-09-07 12:00:00,6369.72525,6433.0,6458.9,6369.7,1263.44262791
2018-09-07 13:00:00,6435.0,6444.2635555,6459.0,6425.1,502.15209878
2018-09-07 14:00:00,6444.3,6415.0,6485.9,6406.4,1138.02640094
2018-09-07 15:00:00,6415.1,6365.088358,6438.7,6365.088358,1362.693125
2018-09-07 16:00:00,6375.1,6435.7,6479.0,6360.0,2018.32924158
2018-09-07 17:00:00,6437.1,6415.0,6442.0,6390.0,733.04223151
2018-09-07 18:00:00,6415.0,6413.9159552,6427.0,6400.1,270.11901905999997
2018-09-07 19:00:00,6413.9159552,6422.9,6438.6,6408.1,221.56870066
2018-09-07 20:00:00,6423.0,6451.60543615,6452.0,6416.073726,254.86046522
2018-09-07 21:00:00,6451.60543615,6420.3473723,6451.7,6415.0,196.21780382
2018-09-07 22:00:00,6420.3473723,6402.9,6426.36456758,6399.6,306.95028331
2018-09-07 23:00:00,6402.6,6397.0,6418.7,6383.5,191.22782211
2018-09-08 00:00:00,6397.0,6432.5,6447.5,6397.0,304.79417858
2018-09-08 01:00:00,6432.6,6427.1,6442.9,6427.0,39.8690557
2018-09-08 02:00:00,6427.1,6447.1,6467.3,6427.0,688.85514414
2018-09-08 03:00:00,6445.1,6431.22460993,6450.1,6423.1,235.52148875
2018-09-08 04:00:00,6431.3,6429.48888052,6431.3,6410.0,104.63012124
2018-09-08 05:00:00,6427.2,6450.4,6450.7,6427.18567,246.74434106
2018-09-08 06:00:00,6450.2,6450.6,6475.5,6450.0,707.44258597
2018-09-08 07:00:00,6450.7,6452.7,6455.1,6448.5,176.78943862
2018-09-08 08:00:00,6452.7,6466.7,6475.13340368,6452.6,434.30871113
2018-09-08 09:00:00,6466.7,6467.8,6473.3,6441.3,187.79091067
2018-09-08 10:00:00,6468.7,6456.9,6470.9,6451.7,124.39230446
2018-09-08 11:00:00,6456.9,6438.1,6457.0,6423.8,277.56811752
2018-09-08 12:00:00,6436.1,6411.0,6436.1,6350.0,2261.3814497500002
2018-09-08 13:00:00,6411.0,6418.7,6430.0,6385.3,592.25803705
2018-09-08 14:00:00,6418.8,6400.249956,6418.8,6372.5,1081.19849772
2018-09-08 15:00:00,6400.249956,6430.9,6440.0,6393.0,748.7192693
2018-09-08 16:00:00,6430.9,6372.4,6434.7,6364.34117,547.17707042
2018-09-08 17:00:00,6372.32552529,6215.18415603,6407.1,6162.8,5752.47056351
2018-09-08 18:00:00,6215.1,6196.1,6217.8,6126.6,4170.30565581
2018-09-08 19:00:00,6196.2,6181.6,6208.6,6170.0,521.94813524
2018-09-08 20:00:00,6181.51100548,6176.2,6189.0,6119.5,1152.75653694
2018-09-08 21:00:00,6176.2,6187.0,6191.0,6174.9,643.79760103
2018-09-08 22:00:00,6187.0,6181.56680233,6206.3,6161.4,540.08529462
2018-09-08 23:00:00,6181.6,6184.944416,6196.6,6175.0,311.94926597
2018-09-09 00:00:00,6185.0,6172.9,6185.0,6162.8,717.64074399
2018-09-09 01:00:00,6173.8,6204.0,6204.0,6173.8,461.91050279
2018-09-09 02:00:00,6204.0,6159.900508,6208.4,6159.0,582.79329612
2018-09-09 03:00:00,6160.0,6175.1,6178.3,6140.5,662.30402758
2018-09-09 04:00:00,6175.03094902,6175.9,6200.0,6171.1,558.21001647
2018-09-09 05:00:00,6175.9,6187.51049232,6195.7,6172.6,290.6164017
2018-09-09 06:00:00,6187.51049232,6190.0,6196.8,6187.5,156.09829002
2018-09-09 07:00:00,6190.1,6190.99965959,6191.9,6187.7,93.66811794
2018-09-09 08:00:00,6191.0,6193.3,6200.0,6185.3,633.52410879
2018-09-09 09:00:00,6193.06655036,6387.1,6458.9,6188.1,3876.31442438
2018-09-09 10:00:00,6387.1,6369.350458,6408.0,6356.8,740.9104677
2018-09-09 11:00:00,6369.4,6380.79138,6385.0,6368.0,535.14102383
2018-09-09 12:00:00,6380.79138,6394.0,6400.0,6373.3,358.07364642
2018-09-09 13:00:00,6393.96428526,6403.5,6431.0,6389.6,513.06731259
2018-09-09 14:00:00,6403.6,6381.3,6414.2,6373.0,575.48912905
2018-09-09 15:00:00,6381.3,6377.6,6386.1,6352.0,930.35005747
2018-09-09 16:00:00,6377.5,6382.3,6388.0,6375.0,592.46369598
2018-09-09 17:00:00,6382.3,6380.5,6391.9,6372.0,293.73355713
2018-09-09 18:00:00,6379.8,6376.1,6399.0,6372.0,297.96190047
2018-09-09 19:00:00,6376.1,6386.2,6390.7,6368.96978176,372.73753574
2018-09-09 20:00:00,6386.1,6386.5,6389.0,6379.9,215.14039909
2018-09-09 21:00:00,6386.5,6371.1,6393.1,6360.8,427.47793827
2018-09-09 22:00:00,6371.1,6250.5,6371.2,6211.6,1992.76911629
2018-09-09 23:00:00,6250.7,6239.9,6287.4,6232.1,584.19920831
2018-09-10 00:00:00,6240.0,6259.7,6274.0,6239.9,278.7687966
2018-09-10 01:00:00,6259.6,6335.0,6373.6771888,6259.6,1799.04962082
2018-09-10 02:00:00,6335.0,6317.0,6345.1,6311.7,454.14662400000003
2018-09-10 03:00:00,6318.3,6310.7642436,6319.352609,6300.0,354.8642163
2018-09-10 04:00:00,6311.1,6281.7,6316.5,6276.9,182.16209094
2018-09-10 05:00:00,6281.3,6298.3,6300.0,6281.2,282.35735437
2018-09-10 06:00:00,6298.2,6322.52030851,6322.52030851,6292.0,429.66249636
2018-09-10 07:00:00,6322.52030851,6326.0,6333.7,6314.7,585.61083893
2018-09-10 08:00:00,6326.1,6296.1,6326.4,6290.1,1117.8160535700001
2018-09-10 09:00:00,6296.1,6295.1,6296.1,6256.0,657.99701391
2018-09-10 10:00:00,6294.5,6300.0,6311.5,6250.0,524.41818285
2018-09-10 11:00:00,6300.0,6310.0,6315.0,6275.4,427.21290765
2018-09-10 12:00:00,6310.0,6300.66870911,6315.0,6288.6,403.28078422
2018-09-10 13:00:00,6303.56365164,6305.0,6314.1,6276.2,1223.28198125
2018-09-10 14:00:00,6305.0,6306.0,6350.0,6299.1,873.05297559
2018-09-10 15:00:00,6306.0,6294.9,6309.3,6282.8,385.41961067
2018-09-10 16:00:00,6294.9,6261.2,6300.3,6219.0,1660.7964815
2018-09-10 17:00:00,6261.2,6267.1,6282.7,6243.9,899.49603441
2018-09-10 18:00:00,6267.1,6283.5,6294.0,6250.0,455.29762821
2018-09-10 19:00:00,6283.5,6295.4,6300.0,6279.9,320.08740504
2018-09-10 20:00:00,6295.3,6309.0,6315.0,6273.7,493.66745037
2018-09-10 21:00:00,6308.9046277,6293.0,6315.0,6292.9,157.07050306
2018-09-10 22:00:00,6293.0,6291.2,6293.0,6269.7,291.13083015
2018-09-10 23:00:00,6291.1,6314.9,6318.0,6287.6,233.60070895
2018-09-11 00:00:00,6314.9,6323.02904,6355.0,6292.7,662.1488725
2018-09-11 01:00:00,6323.0,6389.0,6389.0,6320.9,881.34962038
2018-09-11 02:00:00,6388.9,6356.5,6399.6,6343.5,1204.23014377
2018-09-11 03:00:00,6356.4435198,6354.9,6377.8,6350.0,276.2192538
2018-09-11 04:00:00,6354.6,6326.6,6359.6,6322.0,321.83355466
2018-09-11 05:00:00,6326.2,6334.9,6346.0,6321.0,318.12472072
2018-09-11 06:00:00,6334.9,6335.5,6355.29646747,6333.9,215.00933736
2018-09-11 07:00:00,6335.0,6315.0,6341.1,6315.0,685.2766782
2018-09-11 08:00:00,6315.1,6325.5,6329.4,6301.2,145.18380961
2018-09-11 09:00:00,6325.57835399,6340.0,6349.0,6325.0,598.04317907
2018-09-11 10:00:00,6340.0,6318.6,6340.0,6307.6,304.26888901
2018-09-11 11:00:00,6318.6,6274.0,6325.0,6241.0,986.67444385
2018-09-11 12:00:00,6274.0,6280.5,6289.99461361,6262.35146516,383.3371381
2018-09-11 13:00:00,6280.1,6288.4,6295.0,6270.0,478.51967782
2018-09-11 14:00:00,6288.5,6219.9,6295.0,6170.0,2830.80198596
2018-09-11 15:00:00,6217.8,6256.0,6256.0,6187.9,1857.31395349
2018-09-11 16:00:00,6255.2,6265.1,6270.1,6239.6,973.63278927
2018-09-11 17:00:00,6265.0,6243.4,6265.1,6230.3,562.00890365
2018-09-11 18:00:00,6243.5,6247.7,6252.3,6192.9,986.94086825
2018-09-11 19:00:00,6247.6,6273.9,6288.0,6241.0,319.52862398
2018-09-11 20:00:00,6273.9,6259.2,6276.2,6250.8,209.85809708
2018-09-11 21:00:00,6259.3,6318.1,6318.2,6244.2,689.93380187
2018-09-11 22:00:00,6318.1,6303.510642,6324.1,6291.69035473,410.65094856
2018-09-11 23:00:00,6303.5,6290.9,6305.8,6279.3,309.32035205
2018-09-12 00:00:00,6292.3,6263.5610599,6296.1,6263.5610599,202.27473865
2018-09-12 01:00:00,6263.6,6261.8,6277.5,6255.2,262.44018522
2018-09-12 02:00:00,6261.7,6257.1,6275.4,6235.1,1130.98470706
2018-09-12 03:00:00,6257.1,6263.1,6266.3,6218.3,931.37703207
2018-09-12 04:00:00,6263.0,6270.0,6283.1,6255.8,152.12507711
2018-09-12 05:00:00,6270.0,6285.0,6307.8,6264.7,513.50192168
2018-09-12 06:00:00,6285.01927335,6256.4,6285.01927335,6251.0,466.17308042
2018-09-12 07:00:00,6256.43828108,6246.2,6267.7,6227.3,873.70778928
2018-09-12 08:00:00,6248.32549187,6247.0,6254.9,6202.8,2356.9174528
2018-09-12 09:00:00,6247.9,6260.3,6261.9,6244.0,602.72435587
2018-09-12 10:00:00,6260.3,6247.7,6276.8,6247.7,453.02526428
2018-09-12 11:00:00,6247.7,6242.0,6257.9,6226.4,304.04490631
2018-09-12 12:00:00,6244.8,6260.0,6280.3,6244.6,764.7832723
2018-09-12 13:00:00,6260.0,6291.1,6291.1,6258.0,646.54507639
2018-09-12 14:00:00,6291.1,6281.2,6293.1,6265.0,857.37170291
2018-09-12 15:00:00,6281.2,6275.7,6287.1,6263.3,439.64613575
2018-09-12 16:00:00,6275.7,6270.1,6282.2,6268.52637376,345.01203203
2018-09-12 17:00:00,6270.1,6290.1,6326.6,6270.1,1348.29721542
2018-09-12 18:00:00,6290.18571956,6318.0,6355.0,6286.3,1559.4340554
2018-09-12 19:00:00,6318.0,6322.3,6340.1,6301.3,1025.1046519
2018-09-12 20:00:00,6322.2,6315.8,6322.2432356,6307.0,203.84423266
2018-09-12 21:00:00,6315.7649893,6309.6,6339.4,6307.8,238.70146436
2018-09-12 22:00:00,6309.6,6347.0,6347.1,6309.6,195.32358679
2018-09-12 23:00:00,6347.1,6332.41672182,6350.3,6323.1,320.76273658
2018-09-13 00:00:00,6334.2,6410.0,6443.6,6333.4,2892.44618929
2018-09-13 01:00:00,6410.0,6398.0,6421.3,6391.0,317.01577405
2018-09-13 02:00:00,6398.0,6395.1,6403.6,6384.5,186.92288411
2018-09-13 03:00:00,6395.1,6389.8,6410.3,6384.5,629.29218271
2018-09-13 04:00:00,6389.8,6397.9,6414.2,6389.8,255.87629586
2018-09-13 05:00:00,6397.89443541,6381.8,6400.0,6370.6,252.59739762
2018-09-13 06:00:00,6382.0850895,6387.938726,6396.0,6375.8,167.95856818
2018-09-13 07:00:00,6387.938726,6384.9,6395.0,6384.0,180.41198119
2018-09-13 08:00:00,6384.9,6417.6,6439.0,6384.2,796.65698665
2018-09-13 09:00:00,6419.0,6442.9,6490.0,6412.0,2685.13862539
2018-09-13 10:00:00,6442.8330296,6440.0,6469.0,6433.1,715.05853817
2018-09-13 11:00:00,6440.0,6473.7,6473.8,6428.8,420.59668595
2018-09-13 12:00:00,6473.7,6456.9,6483.8,6432.6,945.22808342
2018-09-13 13:00:00,6455.4350562,6500.0,6528.4,6450.0,1373.19273193
2018-09-13 14:00:00,6500.0,6491.7,6520.0,6490.0,1024.90569533
2018-09-13 15:00:00,6491.7,6479.9,6491.7,6476.0,502.76293596
2018-09-13 16:00:00,6479.9,6508.9,6522.0,6478.9,694.57740232
2018-09-13 17:00:00,6508.9,6502.13603601,6520.6,6476.4,2031.66185296
2018-09-13 18:00:00,6502.2,6484.6,6506.8,6481.4,420.42112946
2018-09-13 19:00:00,6484.6,6450.0,6492.4,6430.1,1111.13341239
2018-09-13 20:00:00,6450.09325047,6469.1,6470.8,6413.3,651.50511266
2018-09-13 21:00:00,6469.2,6464.1,6469.2,6450.0,220.23833322000002
2018-09-13 22:00:00,6464.0,6479.9,6500.2,6460.9,319.28790199
2018-09-13 23:00:00,6478.1,6489.0,6517.7,6475.5,451.85983089
2018-09-14 00:00:00,6489.1,6461.1,6499.0,6460.0,206.56190704
2018-09-14 01:00:00,6461.2,6488.0612295,6494.8,6461.2,113.14011644
2018-09-14 02:00:00,6488.1,6547.2,6566.0,6488.0612295,1728.41090323
2018-09-14 03:00:00,6547.2,6555.0,6580.0,6547.2,480.95747948
2018-09-14 04:00:00,6555.1,6542.0085148,6563.7,6540.3,291.24401834
2018-09-14 05:00:00,6542.02052608,6549.1,6567.0,6542.02052608,275.6479305
2018-09-14 06:00:00,6549.2,6560.2,6560.3,6545.9,248.64631609
2018-09-14 07:00:00,6560.11646844,6553.36990219,6596.5,6548.9,1942.11621032
2018-09-14 08:00:00,6553.3,6415.9,6553.36016438,6355.2,3398.9415648
2018-09-14 09:00:00,6416.0,6425.0,6462.1,6408.0362205,1150.98090474
2018-09-14 10:00:00,6425.0,6444.9,6472.5,6425.0,524.75971168
2018-09-14 11:00:00,6444.9205452,6462.6,6479.96581486,6444.9,360.97466646
2018-09-14 12:00:00,6462.4713027,6468.8,6473.0,6445.03820811,281.48005635
2018-09-14 13:00:00,6468.9,6450.3,6474.0,6414.4,886.01446179
2018-09-14 14:00:00,6450.2,6450.1,6453.4,6430.2,537.38284148
2018-09-14 15:00:00,6450.1,6478.3,6478.4,6449.94279888,304.72024846
2018-09-14 16:00:00,6478.3,6508.0,6518.0,6478.2,896.72555292
2018-09-14 17:00:00,6508.0,6467.8,6508.0,6466.8,365.42530586
2018-09-14 18:00:00,6466.0,6474.1,6482.3,6459.0,260.39126496
2018-09-14 19:00:00,6474.9,6534.69559933,6537.0,6474.8,697.8480503
2018-09-14 20:00:00,6534.69559933,6534.6,6543.0,6511.4,707.7867566
2018-09-14 21:00:00,6534.5,6510.0,6537.4,6505.0,191.89615243
2018-09-14 22:00:00,6510.0,6515.3,6536.1,6500.0,174.29554933
2018-09-14 23:00:00,6514.9,6480.1,6525.9,6465.0,349.04831161
2018-09-15 00:00:00,6480.2,6489.0,6500.4,6475.1,145.44977159
2018-09-15 01:00:00,6489.1,6519.1,6526.50931456,6489.0,332.29370534
2018-09-15 02:00:00,6520.4,6499.1,6520.5,6498.5,52.29594852
2018-09-15 03:00:00,6499.0518096,6497.9,6500.7,6486.0,147.93684849
2018-09-15 04:00:00,6497.8,6513.4,6513.4,6495.0,144.56898113
2018-09-15 05:00:00,6513.4,6494.0,6513.4,6486.1,92.06584348
2018-09-15 06:00:00,6494.1,6482.9,6494.1,6465.6,241.27063109
2018-09-15 07:00:00,6483.0,6496.3,6506.8,6482.9,393.99006678
2018-09-15 08:00:00,6496.2,6511.2680724,6531.5,6496.2,740.1815562
2018-09-15 09:00:00,6511.2680724,6530.0,6533.0,6511.2680724,281.87202699
2018-09-15 10:00:00,6529.7,6521.2,6549.0,6518.5,205.77735793
2018-09-15 11:00:00,6521.2,6523.7,6525.0,6501.6,223.18824807000001
2018-09-15 12:00:00,6523.8,6524.9,6533.0,6520.0,196.02046477
2018-09-15 13:00:00,6525.0,6543.6,6572.2,6525.0,1532.5147837
2018-09-15 14:00:00,6543.6,6536.3,6570.0,6524.4,863.9247346
2018-09-15 15:00:00,6536.3444817,6538.2,6540.2,6515.4,531.04248355
2018-09-15 16:00:00,6538.2,6545.8,6554.9,6534.2,286.99148741
2018-09-15 17:00:00,6545.7,6544.3,6554.9,6531.0,250.95916023
2018-09-15 18:00:00,6544.4,6522.9,6554.4,6510.6,441.43395697
2018-09-15 19:00:00,6522.1,6536.3,6549.3,6510.6,245.49176104
2018-09-15 20:00:00,6536.3,6531.9,6536.3444817,6521.7,62.18587407
2018-09-15 21:00:00,6532.0,6497.8,6532.0,6475.2,590.1970746
2018-09-15 22:00:00,6497.7,6518.2,6525.2,6496.6,148.2372857
2018-09-15 23:00:00,6518.2,6512.8,6529.0,6511.15172704,209.75212466
2018-09-16 00:00:00,6512.8,6507.0,6515.0,6493.1,451.2806339
2018-09-16 01:00:00,6507.0,6493.3,6516.1758123,6480.7,345.53979331
2018-09-16 02:00:00,6493.3,6497.8,6499.0,6478.1,121.24808965
2018-09-16 03:00:00,6497.8,6485.2,6498.0,6480.0,80.07435536
2018-09-16 04:00:00,6485.20671176,6448.0,6485.3,6370.2,3376.37987921
2018-09-16 05:00:00,6447.9,6468.1,6469.2,6445.4,458.42482814
2018-09-16 06:00:00,6468.2,6460.9,6468.3,6453.0,128.20819854
2018-09-16 07:00:00,6460.2,6451.0,6460.2,6448.3,107.03803475
2018-09-16 08:00:00,6451.1,6489.04610864,6498.8,6451.0,442.80377102
2018-09-16 09:00:00,6489.04610864,6496.1,6496.2,6481.1,199.08770409
2018-09-16 10:00:00,6496.1431756,6508.4,6512.4,6481.3,369.79047535
2018-09-16 11:00:00,6508.4,6494.3,6511.0,6493.2,157.54863295
2018-09-16 12:00:00,6494.3,6504.1,6504.6,6487.7,123.40765412
2018-09-16 13:00:00,6503.90141168,6482.41442312,6504.0,6477.7,63.92929553
2018-09-16 14:00:00,6482.1,6475.0,6482.1,6454.1,302.75340898
2018-09-16 15:00:00,6475.1,6476.9,6477.2,6469.0,101.76557622
2018-09-16 16:00:00,6476.9,6482.3,6490.0,6476.8,78.27314445
2018-09-16 17:00:00,6482.3,6472.0,6487.7,6413.8,563.25865204
2018-09-16 18:00:00,6471.9,6485.7,6491.0,6471.9,212.32638728
2018-09-16 19:00:00,6485.7,6506.3,6520.6,6485.7,444.25649243
2018-09-16 20:00:00,6504.7,6500.7,6518.6,6500.2,170.21384646
2018-09-16 21:00:00,6502.24945224,6495.0,6507.1,6490.4,91.86420344
2018-09-16 22:00:00,6495.0630052,6493.6,6496.86414121,6476.5,230.33204229
2018-09-16 23:00:00,6494.4,6498.4,6505.0,6494.4,108.74424557
2018-09-17 00:00:00,6498.5,6524.5971648,6543.3,6498.5,837.84578836
2018-09-17 01:00:00,6524.5,6518.8,6528.9,6514.7,123.58626809
2018-09-17 02:00:00,6518.8,6518.4,6519.0,6505.6,149.71818739
2018-09-17 03:00:00,6518.30222951,6515.935584,6518.30222951,6506.2,187.96976599
2018-09-17 04:00:00,6516.0,6473.1,6516.0,6465.1,472.78096123
2018-09-17 05:00:00,6473.17610164,6483.9,6486.8,6463.1,234.92008118
2018-09-17 06:00:00,6483.93647918,6482.1,6487.9,6473.2,91.93044657
2018-09-17 07:00:00,6482.07918465,6477.2,6485.8,6458.7,416.20260994
2018-09-17 08:00:00,6477.2,6475.0,6477.29667796,6460.7,285.12417123
2018-09-17 09:00:00,6475.0,6491.0,6505.1,6414.2,1104.17052025
2018-09-17 10:00:00,6491.5,6474.5,6501.6,6474.4,305.63807771
2018-09-17 11:00:00,6474.5,6474.1,6483.8,6467.0,179.32617279
2018-09-17 12:00:00,6474.1,6450.0,6474.16573974,6435.2,1065.07746847
2018-09-17 13:00:00,6450.0,6419.1,6458.5,6385.0,1029.40515441
2018-09-17 14:00:00,6419.1,6347.4748203,6419.1,6286.19853306,4581.06863506
2018-09-17 15:00:00,6347.4815985,6259.45543366,6347.5,6220.9,4521.77067859
2018-09-17 16:00:00,6259.45543366,6258.3,6295.6,6255.0,959.47789175
2018-09-17 17:00:00,6258.3,6291.0,6291.0,6258.3,662.4833523
2018-09-17 18:00:00,6291.0,6293.9,6315.0,6275.0,999.14417199
2018-09-17 19:00:00,6293.1,6266.7,6307.0,6235.5,1191.78101123
2018-09-17 20:00:00,6266.6,6218.3,6266.7,6202.8,2018.38035823
2018-09-17 21:00:00,6218.0,6244.8,6260.5,6211.57417036,987.32588017
2018-09-17 22:00:00,6245.0,6247.8,6265.3,6218.4,725.91937284
2018-09-17 23:00:00,6248.7,6252.0,6278.0,6247.8,414.67193936
2018-09-18 00:00:00,6251.9,6251.9,6258.1,6228.1,178.77174055
2018-09-18 01:00:00,6251.98412658,6256.3,6260.0,6246.2,261.13093329
2018-09-18 02:00:00,6256.3,6245.7,6256.3,6234.06297375,391.05299564
2018-09-18 03:00:00,6245.7,6240.0,6250.8,6235.9,214.10898278
2018-09-18 04:00:00,6240.0,6265.0,6265.4,6239.9,548.91667451
2018-09-18 05:00:00,6265.4,6273.7,6278.0,6256.1,481.53137579
2018-09-18 06:00:00,6273.6,6269.7,6282.1,6263.4,490.52480013
2018-09-18 07:00:00,6269.7,6287.1,6291.5,6267.2,578.39735591
2018-09-18 08:00:00,6287.2,6256.5,6287.2,6250.1,692.85671176
2018-09-18 09:00:00,6256.47638368,6258.7,6260.0,6240.3,363.66123885
2018-09-18 10:00:00,6259.1,6246.95394081,6270.1,6246.0,450.9353969
2018-09-18 11:00:00,6247.0,6286.2,6286.2,6239.3,510.08838407
2018-09-18 12:00:00,6286.3,6324.7,6362.3,6266.0,2482.17576571
2018-09-18 13:00:00,6324.7,6369.4,6384.0,6324.6,1977.33690301
2018-09-18 14:00:00,6369.4,6359.6,6375.2,6348.2,641.93209914
2018-09-18 15:00:00,6359.6,6361.5,6383.0,6336.0,905.90520391
2018-09-18 16:00:00,6361.5,6347.9,6364.8,6345.0,336.20328847
2018-09-18 17:00:00,6348.0,6324.9,6348.0,6314.0,747.30163875
2018-09-18 18:00:00,6324.9,6334.9,6347.2,6315.1,436.96458597000003
2018-09-18 19:00:00,6334.9,6299.7,6338.1,6299.6,618.40481047
2018-09-18 20:00:00,6299.7,6319.5,6346.8,6295.0,660.24939464
2018-09-18 21:00:00,6319.473402,6322.7,6330.0,6312.6,273.15484767
2018-09-18 22:00:00,6323.7,6354.1543884,6379.4,6322.7,1525.32818724
2018-09-18 23:00:00,6354.2,6335.4,6361.9,6325.6,315.14675987
2018-09-19 00:00:00,6334.5,6321.93659882,6336.8,6315.0,97.78342869
