Date,Open,High,Low,Close,Volume
2020-06-01 04:00,9550.00,9611.49,9540.52,9544.46,168.43
2020-06-01 05:00,9549.92,9563.13,9523.97,9527.34,98.18
2020-06-01 06:00,9529.70,9556.55,9525.25,9528.35,97.99
2020-06-01 07:00,9532.09,9578.73,9530.64,9562.51,155.58
2020-06-01 08:00,9568.89,9574.12,9525.22,9527.17,72.99
2020-06-01 09:00,9533.66,9552.65,9521.50,9534.61,53.12
2020-06-01 10:00,9532.42,9551.73,9509.40,9535.02,303.61
2020-06-01 11:00,9541.98,9553.44,9505.00,9510.95,172.72
2020-06-01 12:00,9514.01,9600.00,9495.82,9561.08,670.50
2020-06-01 13:00,9563.47,9575.30,9538.41,9547.61,315.71
2020-06-01 14:00,9554.44,9582.48,9545.00,9565.38,207.53
2020-06-01 15:00,9566.11,9567.00,9496.66,9537.18,261.62
2020-06-01 16:00,9539.23,9614.68,9532.17,9588.24,338.60
2020-06-01 17:00,9589.78,9596.98,9565.02,9575.66,69.21
2020-06-01 18:00,9576.32,9589.44,9562.22,9584.56,103.78
2020-06-01 19:00,9584.99,9619.84,9563.25,9580.02,258.81
2020-06-01 20:00,9571.27,9700.00,9557.78,9688.11,460.79
2020-06-01 21:00,9684.39,9710.00,9630.43,9656.30,271.13
2020-06-01 22:00,9656.11,9769.40,9656.11,9752.79,716.66
2020-06-01 23:00,9753.24,10429.26,9753.24,10203.64,6422.07
2020-06-02 00:00,10203.64,10241.26,10108.92,10125.81,1546.21
2020-06-02 01:00,10125.81,10150.00,10060.97,10125.27,2601.19
2020-06-02 02:00,10125.27,10129.05,10078.66,10089.85,488.04
2020-06-02 03:00,10089.85,10110.87,10035.76,10093.41,1110.37
2020-06-02 04:00,10097.06,10120.00,10068.38,10099.34,379.84
2020-06-02 05:00,10093.50,10131.65,10064.96,10084.30,309.66
2020-06-02 06:00,10080.77,10130.00,10077.17,10090.37,334.19
2020-06-02 07:00,10090.37,10129.00,10081.72,10118.92,849.76
2020-06-02 08:00,10118.92,10153.59,10093.34,10100.00,331.47
2020-06-02 09:00,10095.68,10123.36,10086.00,10095.91,257.07
2020-06-02 10:00,10087.39,10147.45,10084.36,10144.38,276.85
2020-06-02 11:00,10143.83,10152.71,10083.72,10108.90,529.53
2020-06-02 12:00,10102.72,10137.21,10097.83,10117.08,340.97
2020-06-02 13:00,10117.07,10222.72,10117.00,10160.00,893.21
2020-06-02 14:00,10160.00,10184.92,9135.68,9587.02,3989.44
2020-06-02 15:00,9575.30,9597.35,9265.01,9460.20,4421.85
2020-06-02 16:00,9465.31,9512.06,9422.00,9479.59,1541.25
2020-06-02 17:00,9475.27,9541.00,9458.50,9530.00,600.77
2020-06-02 18:00,9529.64,9545.15,9490.34,9507.14,558.69
2020-06-02 19:00,9510.12,9537.51,9486.10,9510.98,386.54
2020-06-02 20:00,9509.95,9528.49,9450.13,9516.19,261.59
2020-06-02 21:00,9519.27,9554.86,9507.50,9532.10,176.39
2020-06-02 22:00,9521.06,9553.80,9409.45,9498.00,378.60
2020-06-02 23:00,9503.90,9537.66,9462.88,9525.73,161.65
2020-06-03 00:00,9522.52,9540.00,9494.14,9526.32,121.07
2020-06-03 01:00,9526.32,9530.90,9490.00,9504.13,95.01
2020-06-03 02:00,9505.40,9513.23,9473.90,9486.99,212.84
2020-06-03 03:00,9489.38,9500.00,9474.55,9491.57,123.17
2020-06-03 04:00,9491.08,9525.19,9473.90,9494.80,401.31
2020-06-03 05:00,9494.64,9524.91,9380.99,9515.96,510.56
2020-06-03 06:00,9512.52,9530.90,9499.46,9511.48,278.94
2020-06-03 07:00,9517.27,9537.00,9486.38,9505.52,270.23
2020-06-03 08:00,9506.15,9528.94,9490.10,9510.41,183.91
2020-06-03 09:00,9505.88,9538.83,9501.65,9525.89,85.41
2020-06-03 10:00,9525.89,9618.36,9525.89,9588.84,349.59
2020-06-03 11:00,9588.81,9635.90,9569.00,9617.28,212.01
2020-06-03 12:00,9622.81,9646.00,9564.27,9597.43,346.33
2020-06-03 13:00,9603.83,9619.51,9513.57,9583.97,643.54
2020-06-03 14:00,9580.57,9600.29,9500.00,9585.65,584.15
2020-06-03 15:00,9585.65,9590.55,9520.00,9556.15,510.92
2020-06-03 16:00,9553.14,9588.00,9541.21,9563.17,160.74
2020-06-03 17:00,9562.57,9582.49,9553.80,9565.16,126.36
2020-06-03 18:00,9565.03,9617.02,9539.40,9592.76,244.61
2020-06-03 19:00,9603.57,9622.48,9511.96,9577.72,225.25
2020-06-03 20:00,9578.60,9593.14,9553.29,9582.02,59.99
2020-06-03 21:00,9582.01,9596.32,9571.38,9581.53,80.67
2020-06-03 22:00,9581.28,9612.90,9532.12,9606.02,833.95
2020-06-03 23:00,9611.27,9699.95,9591.84,9668.99,268.20
2020-06-04 00:00,9668.00,9674.00,9602.88,9631.61,94.99
2020-06-04 01:00,9629.08,9671.31,9629.08,9641.17,82.13
2020-06-04 02:00,9646.05,9689.00,9638.05,9673.66,75.17
2020-06-04 03:00,9670.85,9688.94,9654.04,9667.70,74.46
2020-06-04 04:00,9671.96,9679.87,9624.29,9646.05,121.33
2020-06-04 05:00,9646.05,9662.80,9624.45,9638.76,70.63
2020-06-04 06:00,9644.59,9654.65,9614.48,9642.87,321.31
2020-06-04 07:00,9645.57,9662.75,9639.31,9643.65,130.79
2020-06-04 08:00,9640.91,9650.36,9612.47,9645.62,134.60
2020-06-04 09:00,9638.03,9643.17,9500.00,9557.11,445.02
2020-06-04 10:00,9557.11,9558.07,9502.94,9541.73,184.97
2020-06-04 11:00,9541.73,9648.00,9430.00,9620.00,941.43
2020-06-04 12:00,9626.01,9682.24,9600.24,9643.63,730.52
2020-06-04 13:00,9650.89,9791.46,9641.00,9770.98,1320.28
2020-06-04 14:00,9766.45,9785.79,9725.65,9754.42,341.94
2020-06-04 15:00,9745.12,9847.00,9721.53,9840.34,542.57
2020-06-04 16:00,9844.66,9865.00,9758.76,9775.50,487.44
2020-06-04 17:00,9780.30,9829.63,9780.30,9822.64,150.95
2020-06-04 18:00,9827.83,9888.00,9714.77,9766.48,1038.31
2020-06-04 19:00,9762.16,9824.36,9762.16,9817.16,294.22
2020-06-04 20:00,9823.07,9826.96,9740.00,9789.50,563.49
2020-06-04 21:00,9785.68,9789.82,9738.94,9785.90,227.24
2020-06-04 22:00,9777.07,9838.88,9751.85,9814.98,239.18
2020-06-04 23:00,9821.09,9866.60,9779.94,9791.92,325.80
2020-06-05 00:00,9791.00,9821.97,9760.35,9810.74,208.94
2020-06-05 01:00,9815.18,9853.40,9801.74,9830.53,175.24
2020-06-05 02:00,9818.95,9835.67,9787.64,9798.87,155.95
2020-06-05 03:00,9797.22,9835.65,9745.51,9788.89,190.94
2020-06-05 04:00,9797.54,9830.90,9765.30,9780.41,143.31
2020-06-05 05:00,9792.55,9809.40,9771.73,9790.00,140.34
2020-06-05 06:00,9788.34,9809.63,9733.89,9801.60,320.76
2020-06-05 07:00,9793.29,9793.29,9754.49,9776.68,286.48
2020-06-05 08:00,9778.30,9856.48,9618.34,9841.86,911.40
2020-06-05 09:00,9833.42,9850.55,9803.91,9833.59,226.28
2020-06-05 10:00,9833.33,9833.33,9665.65,9702.13,722.68
2020-06-05 11:00,9696.48,9740.68,9592.74,9696.95,553.36
2020-06-05 12:00,9696.06,9727.94,9621.19,9662.86,507.16
2020-06-05 13:00,9662.86,9723.07,9629.29,9702.90,464.18
2020-06-05 14:00,9703.90,9717.20,9671.02,9687.51,306.87
2020-06-05 15:00,9687.90,9719.60,9641.85,9706.57,248.73
2020-06-05 16:00,9713.50,9744.13,9690.00,9721.06,223.40
2020-06-05 17:00,9727.03,9753.90,9715.23,9722.21,91.42
2020-06-05 18:00,9722.22,9756.48,9721.47,9748.29,131.93
2020-06-05 19:00,9746.00,9755.72,9702.74,9730.46,202.90
2020-06-05 20:00,9730.12,9741.34,9683.65,9719.74,124.78
2020-06-05 21:00,9719.74,9719.74,9650.02,9656.95,161.98
2020-06-05 22:00,9665.26,9686.50,9634.13,9674.80,131.01
2020-06-05 23:00,9674.80,9684.13,9611.31,9619.99,527.31
2020-06-06 00:00,9616.17,9616.17,9525.76,9595.66,462.02
2020-06-06 01:00,9585.40,9610.00,9563.85,9569.50,358.11
2020-06-06 02:00,9575.40,9605.16,9546.30,9598.24,155.00
2020-06-06 03:00,9599.59,9635.00,9561.96,9628.12,87.19
2020-06-06 04:00,9620.57,9628.58,9601.10,9605.97,69.93
2020-06-06 05:00,9600.20,9620.05,9574.96,9610.09,71.77
2020-06-06 06:00,9607.81,9630.00,9590.74,9604.60,84.05
2020-06-06 07:00,9606.08,9634.36,9592.46,9608.75,168.20
2020-06-06 08:00,9603.72,9617.28,9574.41,9605.51,536.23
2020-06-06 09:00,9605.52,9698.12,9601.19,9670.38,282.69
2020-06-06 10:00,9667.72,9686.51,9657.50,9672.99,82.22
2020-06-06 11:00,9673.00,9698.14,9663.24,9685.35,92.03
2020-06-06 12:00,9692.32,9744.39,9634.81,9644.15,219.06
2020-06-06 13:00,9650.66,9673.36,9599.63,9652.56,604.74
2020-06-06 14:00,9645.81,9672.43,9642.83,9645.03,49.19
2020-06-06 15:00,9643.00,9665.44,9622.81,9647.72,82.25
2020-06-06 16:00,9654.08,9668.21,9586.28,9611.07,177.57
2020-06-06 17:00,9611.07,9622.81,9585.10,9613.01,41.89
2020-06-06 18:00,9611.67,9634.36,9602.86,9628.58,30.27
2020-06-06 19:00,9631.33,9676.20,9613.06,9664.28,63.17
2020-06-06 20:00,9663.67,9727.27,9647.00,9710.17,122.44
2020-06-06 21:00,9710.29,9728.20,9683.00,9694.42,59.24
2020-06-06 22:00,9695.39,9713.17,9632.40,9648.34,95.32
2020-06-06 23:00,9643.15,9700.39,9639.73,9669.85,52.69
2020-06-07 00:00,9673.08,9674.46,9625.00,9669.93,55.97
2020-06-07 01:00,9674.46,9681.25,9645.56,9664.67,21.09
2020-06-07 02:00,9663.30,9703.96,9657.50,9681.79,49.01
2020-06-07 03:00,9687.05,9700.00,9671.94,9683.42,33.69
2020-06-07 04:00,9691.67,9721.44,9678.83,9678.83,56.13
2020-06-07 05:00,9680.96,9689.96,9649.29,9672.65,59.56
2020-06-07 06:00,9664.39,9679.94,9649.84,9663.66,17.15
2020-06-07 07:00,9669.10,9674.60,9634.36,9652.64,74.51
2020-06-07 08:00,9654.78,9679.74,9551.30,9658.39,466.76
2020-06-07 09:00,9663.98,9672.59,9614.19,9618.66,139.00
2020-06-07 10:00,9622.54,9640.14,9599.19,9627.46,134.57
2020-06-07 11:00,9622.64,9631.01,9564.85,9576.41,192.10
2020-06-07 12:00,9571.13,9602.32,9461.94,9509.82,585.61
2020-06-07 13:00,9509.82,9536.40,9421.00,9452.72,715.64
2020-06-07 14:00,9442.34,9503.99,9356.00,9455.90,625.85
2020-06-07 15:00,9451.02,9502.35,9446.45,9493.61,203.19
2020-06-07 16:00,9495.13,9496.50,9456.88,9493.54,360.41
2020-06-07 17:00,9487.05,9508.64,9465.55,9506.29,427.26
2020-06-07 18:00,9503.42,9546.23,9491.90,9533.34,201.58
2020-06-07 19:00,9540.82,9829.31,9521.27,9776.52,1086.03
2020-06-07 20:00,9780.62,9813.14,9690.00,9726.79,773.18
2020-06-07 21:00,9737.71,9738.93,9699.86,9710.00,136.48
2020-06-07 22:00,9710.24,9784.85,9710.24,9766.46,122.63
2020-06-07 23:00,9767.19,9789.80,9732.89,9750.04,225.26
2020-06-08 00:00,9759.04,9785.79,9739.28,9768.75,175.47
2020-06-08 01:00,9771.35,9783.32,9743.86,9747.14,220.78
2020-06-08 02:00,9754.04,9762.33,9709.78,9721.44,157.03
2020-06-08 03:00,9722.91,9733.00,9707.70,9723.75,74.69
2020-06-08 04:00,9722.52,9764.21,9722.48,9738.22,99.88
2020-06-08 05:00,9736.70,9762.34,9728.50,9752.97,134.24
2020-06-08 06:00,9754.05,9762.32,9721.34,9735.43,98.21
2020-06-08 07:00,9729.30,9746.49,9718.17,9730.70,60.04
2020-06-08 08:00,9729.50,9745.86,9645.00,9699.05,632.41
2020-06-08 09:00,9694.35,9813.67,9691.53,9754.08,991.65
2020-06-08 10:00,9760.00,9764.52,9733.10,9735.16,151.45
2020-06-08 11:00,9736.12,9750.00,9730.00,9750.00,163.26
2020-06-08 12:00,9750.00,9759.51,9716.27,9725.25,220.48
2020-06-08 13:00,9725.16,9739.17,9670.34,9689.00,350.82
2020-06-08 14:00,9688.71,9713.50,9653.16,9675.21,311.45
2020-06-08 15:00,9675.21,9711.21,9664.43,9709.00,190.59
2020-06-08 16:00,9707.26,9727.56,9665.95,9721.34,276.85
2020-06-08 17:00,9711.91,9754.64,9708.34,9729.46,174.03
2020-06-08 18:00,9722.90,9740.27,9701.80,9709.04,150.51
2020-06-08 19:00,9709.04,9718.36,9686.99,9695.56,141.38
2020-06-08 20:00,9695.31,9728.28,9689.09,9699.71,108.64
2020-06-08 21:00,9701.86,9723.92,9675.44,9710.93,85.25
2020-06-08 22:00,9710.93,9731.12,9685.86,9697.56,68.62
2020-06-08 23:00,9704.08,9811.44,9694.85,9783.00,341.34
2020-06-09 00:00,9786.64,9897.46,9566.81,9711.27,1808.29
2020-06-09 01:00,9717.00,9720.78,9686.52,9699.92,74.01
2020-06-09 02:00,9705.92,9719.74,9689.81,9702.00,133.17
2020-06-09 03:00,9705.02,9705.02,9669.10,9681.97,177.39
2020-06-09 04:00,9685.97,9692.93,9667.00,9683.47,32.61
2020-06-09 05:00,9677.86,9703.93,9667.48,9695.73,202.54
2020-06-09 06:00,9696.04,9701.26,9682.44,9694.97,119.43
2020-06-09 07:00,9689.51,9709.00,9672.56,9679.27,160.41
2020-06-09 08:00,9686.51,9697.61,9668.70,9683.95,176.05
2020-06-09 09:00,9684.05,9688.87,9640.14,9670.24,292.25
2020-06-09 10:00,9676.00,9680.47,9618.00,9673.39,378.12
2020-06-09 11:00,9679.97,9727.65,9666.95,9727.65,239.36
2020-06-09 12:00,9731.27,9754.35,9715.61,9730.00,275.78
2020-06-09 13:00,9731.12,9740.93,9675.00,9716.28,350.21
2020-06-09 14:00,9714.83,9740.62,9684.08,9721.03,283.38
2020-06-09 15:00,9715.09,9735.83,9711.45,9728.01,228.87
2020-06-09 16:00,9725.65,9733.10,9692.70,9709.21,208.87
2020-06-09 17:00,9706.17,9725.81,9695.48,9711.40,121.15
2020-06-09 18:00,9714.72,9721.82,9698.57,9715.48,104.77
2020-06-09 19:00,9715.17,9748.58,9692.32,9733.10,193.79
2020-06-09 20:00,9732.10,9775.09,9715.52,9752.43,191.04
2020-06-09 21:00,9747.00,9833.03,9743.91,9821.88,308.22
2020-06-09 22:00,9831.05,9844.00,9702.10,9779.66,671.02
2020-06-09 23:00,9782.52,9808.36,9751.11,9776.84,192.06
2020-06-10 00:00,9782.30,9805.74,9762.86,9782.45,218.97
2020-06-10 01:00,9790.63,9819.05,9786.78,9790.62,228.19
2020-06-10 02:00,9789.72,9793.85,9768.00,9775.83,141.65
2020-06-10 03:00,9775.15,9780.60,9746.40,9756.54,121.19
2020-06-10 04:00,9760.04,9765.22,9737.84,9751.08,33.74
2020-06-10 05:00,9750.61,9784.87,9749.68,9772.43,129.64
2020-06-10 06:00,9769.01,9784.60,9765.78,9779.92,74.02
2020-06-10 07:00,9780.17,9788.47,9720.33,9750.00,319.08
2020-06-10 08:00,9750.50,9769.65,9737.00,9740.24,67.92
2020-06-10 09:00,9745.66,9745.66,9706.03,9721.53,222.73
2020-06-10 10:00,9721.53,9750.45,9713.29,9739.27,117.92
2020-06-10 11:00,9741.02,9749.55,9730.00,9734.01,72.89
2020-06-10 12:00,9730.00,9778.09,9720.50,9773.07,179.90
2020-06-10 13:00,9768.02,9783.06,9741.15,9753.38,96.32
2020-06-10 14:00,9754.00,9764.85,9733.49,9755.00,133.12
2020-06-10 15:00,9753.33,9768.20,9736.78,9763.00,202.56
2020-06-10 16:00,9758.24,9782.84,9755.36,9770.00,261.31
2020-06-10 17:00,9771.49,9780.00,9752.65,9776.00,221.97
2020-06-10 18:00,9776.00,10011.40,9578.00,9828.65,2874.88
2020-06-10 19:00,9828.66,9931.70,9803.98,9852.72,765.63
2020-06-10 20:00,9857.48,9905.48,9857.48,9865.91,216.98
2020-06-10 21:00,9865.36,9879.09,9826.96,9858.65,95.89
2020-06-10 22:00,9854.80,9915.78,9850.57,9896.53,198.28
2020-06-10 23:00,9895.14,9909.83,9866.67,9894.32,112.42
2020-06-11 00:00,9894.32,9910.32,9876.92,9898.70,126.86
2020-06-11 01:00,9904.20,9981.24,9882.44,9934.02,494.36
2020-06-11 02:00,9943.12,9958.82,9882.96,9924.80,509.84
2020-06-11 03:00,9924.80,9940.42,9844.98,9901.63,300.14
2020-06-11 04:00,9890.70,9910.92,9868.72,9899.97,107.57
2020-06-11 05:00,9892.76,9898.40,9867.18,9893.44,127.57
2020-06-11 06:00,9892.40,9894.66,9732.00,9830.05,734.93
2020-06-11 07:00,9833.15,9836.64,9790.15,9797.39,301.52
2020-06-11 08:00,9791.01,9825.95,9778.45,9800.59,181.05
2020-06-11 09:00,9800.00,9833.17,9766.86,9796.01,218.11
2020-06-11 10:00,9796.01,9805.00,9742.96,9798.76,308.65
2020-06-11 11:00,9795.26,9802.47,9744.79,9780.93,527.95
2020-06-11 12:00,9778.41,9791.26,9674.90,9705.58,611.58
2020-06-11 13:00,9710.27,9735.39,9570.85,9622.43,1728.35
2020-06-11 14:00,9620.77,9667.33,9588.00,9594.82,732.81
2020-06-11 15:00,9596.81,9597.82,9475.00,9514.15,1349.36
2020-06-11 16:00,9510.00,9551.55,9088.00,9088.00,3078.30
2020-06-11 17:00,9088.00,9388.12,9078.91,9374.55,2433.66
2020-06-11 18:00,9373.01,9388.11,9280.98,9309.76,466.10
2020-06-11 19:00,9310.00,9326.09,9255.00,9279.88,413.87
2020-06-11 20:00,9276.78,9344.25,9217.75,9344.25,793.09
2020-06-11 21:00,9338.50,9366.55,9303.53,9347.79,384.49
2020-06-11 22:00,9346.38,9349.71,9283.06,9313.47,239.95
2020-06-11 23:00,9319.28,9321.35,9244.70,9264.26,219.35
2020-06-12 00:00,9265.95,9329.07,9230.00,9304.01,225.52
2020-06-12 01:00,9310.42,9343.16,9288.68,9328.27,177.00
2020-06-12 02:00,9332.90,9349.61,9316.42,9349.61,57.38
2020-06-12 03:00,9345.84,9389.05,9327.16,9347.75,146.08
2020-06-12 04:00,9355.58,9375.48,9338.50,9346.60,75.00
2020-06-12 05:00,9352.15,9383.73,9329.74,9374.68,129.00
2020-06-12 06:00,9368.49,9384.34,9351.28,9353.12,158.89
2020-06-12 07:00,9357.45,9458.38,9357.45,9427.18,340.50
2020-06-12 08:00,9425.94,9482.00,9417.25,9466.97,507.45
2020-06-12 09:00,9467.78,9476.31,9438.22,9449.23,163.58
2020-06-12 10:00,9444.20,9478.03,9444.20,9458.89,112.00
2020-06-12 11:00,9460.85,9508.06,9458.81,9492.25,211.46
2020-06-12 12:00,9495.17,9500.85,9422.90,9457.67,268.05
2020-06-12 13:00,9458.44,9544.43,9442.30,9541.52,279.68
2020-06-12 14:00,9534.13,9555.00,9412.88,9412.88,367.31
2020-06-12 15:00,9417.66,9449.36,9369.80,9417.24,1407.30
2020-06-12 16:00,9417.24,9450.00,9389.70,9420.16,585.69
2020-06-12 17:00,9419.93,9420.68,9300.00,9328.72,562.10
2020-06-12 18:00,9329.19,9406.78,9316.23,9389.83,296.97
2020-06-12 19:00,9389.83,9445.76,9376.13,9428.38,342.25
2020-06-12 20:00,9428.38,9486.02,9406.03,9461.83,127.27
2020-06-12 21:00,9465.11,9473.61,9428.55,9440.14,140.04
2020-06-12 22:00,9434.93,9487.36,9434.93,9476.10,134.73
2020-06-12 23:00,9472.63,9484.33,9434.15,9463.07,118.88
2020-06-13 00:00,9465.92,9476.28,9423.37,9442.64,80.83
2020-06-13 01:00,9440.72,9449.09,9417.25,9438.36,44.67
2020-06-13 02:00,9434.29,9439.84,9406.94,9424.30,47.39
2020-06-13 03:00,9424.30,9431.27,9394.68,9411.15,59.23
2020-06-13 04:00,9404.11,9406.63,9360.93,9401.84,109.21
2020-06-13 05:00,9401.38,9406.88,9374.76,9404.47,37.39
2020-06-13 06:00,9410.18,9434.21,9391.00,9430.06,60.90
2020-06-13 07:00,9430.78,9453.46,9420.36,9437.28,72.59
2020-06-13 08:00,9437.28,9447.53,9421.20,9435.54,53.46
2020-06-13 09:00,9436.51,9468.22,9425.54,9446.03,156.62
2020-06-13 10:00,9444.10,9500.00,9396.25,9413.81,547.01
2020-06-13 11:00,9413.38,9434.24,9384.57,9399.81,171.35
2020-06-13 12:00,9401.94,9445.52,9388.47,9425.27,153.00
2020-06-13 13:00,9425.27,9433.98,9401.18,9427.70,136.85
2020-06-13 14:00,9427.70,9462.55,9424.70,9452.48,112.19
2020-06-13 15:00,9449.95,9468.19,9429.67,9435.22,93.15
2020-06-13 16:00,9440.77,9447.49,9414.52,9429.54,82.76
2020-06-13 17:00,9434.09,9449.99,9425.10,9431.22,46.28
2020-06-13 18:00,9429.42,9455.87,9429.42,9439.33,85.12
2020-06-13 19:00,9444.43,9500.00,9355.31,9404.71,325.47
2020-06-13 20:00,9402.50,9421.21,9345.71,9400.15,221.10
2020-06-13 21:00,9405.05,9428.32,9401.73,9425.07,28.38
2020-06-13 22:00,9428.55,9451.05,9409.92,9436.91,64.73
2020-06-13 23:00,9437.01,9485.28,9431.30,9473.46,149.01
2020-06-14 00:00,9478.93,9479.59,9439.87,9452.94,83.41
2020-06-14 01:00,9451.89,9458.59,9433.75,9445.04,15.78
2020-06-14 02:00,9447.92,9457.27,9437.27,9440.88,25.35
2020-06-14 03:00,9443.99,9447.28,9422.87,9433.10,22.96
2020-06-14 04:00,9430.72,9444.16,9422.21,9427.28,16.68
2020-06-14 05:00,9423.60,9438.68,9411.60,9429.57,46.74
2020-06-14 06:00,9430.30,9433.48,9377.23,9399.92,66.91
2020-06-14 07:00,9390.50,9414.05,9371.03,9402.06,129.92
2020-06-14 08:00,9404.41,9433.12,9387.13,9425.36,99.88
2020-06-14 09:00,9424.14,9430.55,9405.51,9411.33,89.18
2020-06-14 10:00,9408.06,9425.31,9407.87,9423.95,43.05
2020-06-14 11:00,9421.06,9443.07,9415.44,9423.60,49.56
2020-06-14 12:00,9428.24,9439.54,9387.00,9404.90,84.34
2020-06-14 13:00,9399.36,9417.24,9367.27,9403.13,188.92
2020-06-14 14:00,9402.78,9409.25,9306.89,9342.08,426.63
2020-06-14 15:00,9339.34,9432.66,9327.51,9411.05,355.82
2020-06-14 16:00,9414.16,9426.18,9379.91,9390.10,120.27
2020-06-14 17:00,9391.27,9408.98,9377.79,9394.64,57.79
2020-06-14 18:00,9394.62,9394.62,9362.61,9380.63,34.34
2020-06-14 19:00,9380.63,9399.00,9372.96,9392.31,170.66
2020-06-14 20:00,9392.31,9407.54,9380.00,9380.01,46.94
2020-06-14 21:00,9384.09,9384.09,9311.00,9332.88,165.20
2020-06-14 22:00,9332.07,9404.90,9235.01,9387.84,910.31
2020-06-14 23:00,9378.51,9378.51,9320.18,9329.99,226.61
2020-06-15 00:00,9329.99,9359.57,9306.60,9323.41,173.34
2020-06-15 01:00,9324.66,9326.56,9205.00,9240.13,431.05
2020-06-15 02:00,9240.13,9270.81,9221.69,9249.32,550.80
2020-06-15 03:00,9252.06,9262.97,9108.64,9150.54,564.69
2020-06-15 04:00,9149.30,9213.62,9122.11,9177.11,243.73
2020-06-15 05:00,9177.11,9183.64,8973.00,9023.95,1457.20
2020-06-15 06:00,9023.95,9065.17,8900.00,9037.75,1151.54
2020-06-15 07:00,9038.61,9118.37,8995.14,9106.18,734.87
2020-06-15 08:00,9105.05,9150.89,9072.72,9133.24,357.45
2020-06-15 09:00,9128.05,9137.38,9100.00,9137.38,227.66
2020-06-15 10:00,9137.33,9139.00,9068.09,9083.93,147.95
2020-06-15 11:00,9083.31,9131.14,9062.81,9100.72,248.19
2020-06-15 12:00,9113.72,9127.94,9076.00,9082.59,415.13
2020-06-15 13:00,9082.69,9198.98,9034.70,9185.82,855.99
2020-06-15 14:00,9180.35,9235.58,9180.35,9200.54,825.38
2020-06-15 15:00,9194.98,9316.12,9194.98,9306.03,1025.33
2020-06-15 16:00,9306.61,9405.96,9285.00,9360.93,647.09
2020-06-15 17:00,9363.85,9385.77,9331.00,9334.26,163.91
2020-06-15 18:00,9342.92,9450.00,9342.92,9419.98,393.41
2020-06-15 19:00,9422.30,9459.81,9392.07,9423.33,336.74
2020-06-15 20:00,9421.25,9487.80,9404.88,9485.28,201.97
2020-06-15 21:00,9485.28,9505.40,9408.80,9445.13,241.07
2020-06-15 22:00,9449.20,9468.22,9401.93,9424.65,223.88
2020-06-15 23:00,9428.66,9468.22,9420.40,9435.15,146.74
2020-06-16 00:00,9435.41,9438.91,9374.90,9394.22,242.99
2020-06-16 01:00,9394.14,9430.66,9387.00,9414.87,124.75
2020-06-16 02:00,9407.98,9472.23,9384.51,9465.61,126.25
2020-06-16 03:00,9458.98,9596.31,9450.15,9571.00,550.67
2020-06-16 04:00,9575.28,9582.49,9524.72,9553.49,112.55
2020-06-16 05:00,9544.61,9563.47,9524.11,9537.59,71.93
2020-06-16 06:00,9537.60,9555.00,9449.95,9468.78,840.83
2020-06-16 07:00,9461.47,9510.00,9454.24,9502.06,462.38
2020-06-16 08:00,9494.41,9500.12,9459.82,9495.70,159.52
2020-06-16 09:00,9493.65,9546.89,9482.01,9510.13,122.29
2020-06-16 10:00,9505.87,9540.53,9500.42,9533.44,148.88
2020-06-16 11:00,9525.65,9530.90,9482.75,9515.96,232.80
2020-06-16 12:00,9505.00,9581.93,9473.90,9560.00,288.79
2020-06-16 13:00,9562.37,9593.99,9492.67,9536.98,666.10
2020-06-16 14:00,9533.20,9547.00,9416.90,9442.53,396.60
2020-06-16 15:00,9430.99,9468.22,9394.63,9444.68,340.84
2020-06-16 16:00,9444.68,9507.96,9426.58,9494.21,175.26
2020-06-16 17:00,9486.44,9502.21,9455.60,9472.40,145.16
2020-06-16 18:00,9472.40,9513.77,9452.81,9501.26,789.90
2020-06-16 19:00,9496.75,9511.91,9473.91,9511.91,240.54
2020-06-16 20:00,9509.90,9509.90,9480.43,9498.19,112.83
2020-06-16 21:00,9492.18,9534.16,9491.49,9505.31,168.83
2020-06-16 22:00,9505.31,9528.75,9489.49,9528.75,221.60
2020-06-16 23:00,9522.11,9538.25,9502.50,9530.30,121.90
2020-06-17 00:00,9530.62,9535.55,9474.46,9482.37,174.62
2020-06-17 01:00,9475.89,9485.63,9452.00,9460.00,166.26
2020-06-17 02:00,9453.85,9482.15,9427.04,9443.11,247.69
2020-06-17 03:00,9438.46,9462.44,9415.87,9454.63,197.12
2020-06-17 04:00,9454.62,9475.67,9439.36,9458.51,128.50
2020-06-17 05:00,9460.03,9473.11,9428.55,9439.78,201.73
2020-06-17 06:00,9439.78,9491.54,9426.94,9473.07,328.56
2020-06-17 07:00,9473.07,9526.27,9465.87,9500.00,321.87
2020-06-17 08:00,9500.13,9515.06,9479.96,9484.58,80.20
2020-06-17 09:00,9485.46,9498.40,9467.18,9468.65,45.56
2020-06-17 10:00,9473.84,9493.28,9469.38,9473.90,85.56
2020-06-17 11:00,9476.60,9502.36,9462.49,9475.91,221.67
2020-06-17 12:00,9472.19,9507.97,9468.22,9499.77,44.51
2020-06-17 13:00,9495.00,9566.53,9425.79,9436.22,456.08
2020-06-17 14:00,9436.22,9453.32,9357.00,9406.34,599.32
2020-06-17 15:00,9400.32,9422.90,9373.01,9383.55,175.63
2020-06-17 16:00,9382.61,9409.87,9339.86,9360.55,400.80
2020-06-17 17:00,9360.11,9423.53,9355.48,9395.23,258.12
